Year,Month,Day,Period,10 SOUTHWST,20 MEXICO,21 IMPERIAL,22 SANDIEGO,24 SCE_OTHR,25 LAORANGE,26 LADWP,31 SNFRNCSC,32 BAYAREA,34 FRESNO,35 GEYSERS,36 HUMBOLDT,37 SIERRA,38 CNTCOAST,39 PGE_OTHR,40 NORTHWST,50 CANADA,60 ROCKY MT,61 IDAHO,64 N NEVADA,80 SMUD,CISO DWR,FULTON   20 {3531 CE},FULTON   20 {3531 NE},FULTON   20 {3531 NH base case},FULTON   20 {3531 NH future case},HELMS PP 20 {3432 NP base case},HELMS PP 20 {3432 NP future case},HUMBOLDT 20 {3631 NB},MC CALL  20 {3433 NH base case},MC CALL  20 {3433 NH future case},MESA CAL  20 {2438 SR},MESA CAL  20 {2438 SS},MESA CAL  20 {2438 SS New},MESA CAL  20 {2438 SW},MESA CAL  20 {2438 SW New},MESA CAL  20 {3438 SH base case},MESA CAL  20 {3438 SH future case},PITSBURG  20 {3234 NW},PITSBURG  20 {3234 NW New},ROUND MT  20 {3931 NB},ROUND MT  20 {3931 NH base case},ROUND MT  20 {3931 NH future case},SUMMIT   20 {3931 NH base case},SUMMIT   20 {3931 NH future case},TESLA     20 {3933 NB},TESLA     20 {3933 NW},TESLA     20 {3933 NW New},TESLA     20 {3933 NH base case},TESLA     20 {3933 NH future case},CANAD G1 20 {5031 H base case},CASTAI4G 20 {2638 P base case},CMAIN GM 20 {5032 H base case},COLOEAST 20 {7031 P base case},COTWDWAP 20 {8033 H base case},COULEE   20 {4131 H base case},CRAIG    20 {7032 H base case},CRAIG    20 {7032 P base case},DALLES21 20 {4039 H base case},EMERY    20 {6533 H base case},HANFORD  20 {4132 H base case},HOOVER   20 {1331 H base case},IMPERIAL 20 {2130 H base case},JOHN DAY 20 {4035 H base case},MALIN    20 {4031 H base case},MIDPOINT 20 {6132 H base case},MONTA G1 20 {6235 H base case},NAUGHT   20 {6335 H base case},NAVAJO 2 20 {1232 H base case},NORTH G3 20 {4231 H base case},OWENS G  20 {2637 H base case},RNCHSECO 20 {8034 H base case},SJUAN G4 20 {1034 H base case},WCASCADE 20 {4232 H base case},CANAD G1 20 {5031 H future case},CASTAI4G 20 {2638 P future case},CMAIN GM 20 {5032 H future case},COLOEAST 20 {7031 P future case},COTWDWAP 20 {8033 H future case},COULEE   20 {4131 H future case},CRAIG    20 {7032 H future case},CRAIG    20 {7032 P future case},DALLES21 20 {4039 H future case},EMERY    20 {6533 H future case},HANFORD  20 {4132 H future case},HOOVER   20 {1331 H future case},IMPERIAL 20 {2130 H future case},JOHN DAY 20 {4035 H future case},MALIN    20 {4031 H future case},MIDPOINT 20 {6132 H future case},MONTA G1 20 {6235 H future case},NAUGHT   20 {6335 H future case},NAVAJO 2 20 {1232 H future case},NORTH G3 20 {4231 H future case},OWENS G  20 {2637 H future case},RNCHSECO 20 {8034 H future case},SJUAN G4 20 {1034 H future case},WCASCADE 20 {4232 H future case},CORONADO 20 {1131 W},CORONADO 20 {1131 W New},MALIN    20 {4031 W},MALIN    20 {4031 W New},JOHN DAY 20 {4035 W},JOHN DAY 20 {4035 W New},DALLES21 20 {4039 W},DALLES21 20 {4039 W New},COULEE   20 {4131 W},COULEE   20 {4131 W New},HANFORD  20 {4132 W},HANFORD  20 {4132 W New},WCASCADE 20 {4232 W},WCASCADE 20 {4232 W New},CMAIN GM 20 {5032 W},CMAIN GM 20 {5032 W New},MIDPOINT 20 {6132 W},MIDPOINT 20 {6132 W New},MONTA G1 20 {6235 W},MONTA G1 20 {6235 W New},BRIDGER  20 {6333 W},BRIDGER  20 {6333 W New},VALMY    20 {6433 W},VALMY    20 {6433 W New},COLOEAST 20 {7031 W},COLOEAST 20 {7031 W New},IMPERIAL 20 {2130 S},IMPERIAL 20 {2130 S New},H ALLEN  20 {1333 S New},PALOVRD2 20 {1431 S New},EMERY    20 {6533 S New}
2004,3,1,11,13569.3,1006.8,290.5,2519.9,9159.3,2658,3455,981,4528.1,1112.5,432.3,111.6,249.6,968.7,3204.1,22772.6,15477.4,10180.7,1648,1237.2,1983,673.5,694.4,260,26.1,26.1,0,1,49.5,750.782556,1531.47595,756.8,0,0,91.8,230.6,1165.8,268,0.3,0,293.2,2565.001907,2918.377809,102.6,51,178.4,0.1,0.1,3049.4,2154.453658,6307.345368,0,2836.399307,0,1096.176685,9887.588483,276,0,2078.038337,16.4,4953,1391.666393,435,1101.2,317.0263543,1156.159902,465,659.1473888,1093,2600.698256,86.8,599,1007.567397,343,7576.279978,1,3018.320022,1,314,7899.687002,494.06838,1,2068.696559,33.2,4384.2,1632.6,301.6,3194,196,1357.88221,139,550.5349829,666.1345827,3145,77.04935117,552,995.4551097,499,115.5,1429.5,45.3,5.7,279.2,4,145.4,110.5,71.3,44.6,21.4,396.5,1.2,0.1,207.2,750.3,0,0,87.8,646.6,108.1,1317.2,8.9,103.1,576.4,900.8,0,0,0,0,303.7
2004,3,1,12,13429.7,1022.9,299.9,2530.4,9163.1,2679.8,3512.2,988.2,4565.4,1109.7,427.8,111.6,244.6,973.2,3141.5,22256,15396.1,10103.4,1593.9,1227.7,1987.9,553.4,694.4,260,26.1,26.1,0,1,49.5,936.4522645,1733.07595,756.8,0,0,109.1,274.1,1165.8,268,1.1,0,293.2,2552.247444,3215.5,76.8,51,178.4,0.5,0.5,2868.932885,1851.814397,6460.710872,0,3277.399307,0,1253.376685,9303.496008,207,0,1985.596642,13.8371,4953,1147.466393,435,734,414.8263543,941.959902,396,687.8865683,1093,2238.898256,79.77698009,585.7264206,945.4091017,286,7468.310817,1,2881.789183,1,314,6603.687002,425.06838,1,2033.669635,34,4531.521599,1388.4,251.2,3194,215.3,1143.68221,139,619.065824,540.1345827,3145,66.24935117,599,911.4198204,499,105.6,1307,43.4,5.4,256,3.7,154.3,117.3,61.8,38.6,21.1,391.4,2.7,0.3,219.9,796.1,0,0,106.5,784.8,116.9,1424,8.4,97.1,576.1,900.4,0,0,0,0,157.3
2004,3,1,13,13276.6,1016.1,308.4,2523.1,9160.6,2697.8,3539.7,986.1,4553.5,1091,420.2,109.8,239.8,976.7,3080.4,21897.4,15315.4,9967.9,1562.9,1219.8,1982.8,514,694.4,260,26.1,26.1,0,1,49.5,1138.052264,1708.054407,756.8,19.5,57.7,117.5,295.1,1165.8,268,3.6,0,293.2,2208.413178,3215.5,52.29085833,51,178.4,1.5,1.6,2518.532885,1501.414397,5620.304754,0,2836.399307,0,1368,9490.984445,138,0,1920.204737,18.0371,4953,951.8137337,435,734,512.6263543,727.759902,327,631.2728847,1093,1877.098256,68.97698009,516.7264206,997.2118066,229,7385.953585,1,2729.146415,1,314,7060.746298,356.06838,1,1893.54659,33.2086,3962.721599,1388.291043,200.8,3194,313.1,929.4822098,139,655.972258,414.1345827,3145,55.44935117,599,771.6198204,499,93.5,1157.4,35.6,4.5,221.6,3.2,150.2,114.1,54.9,34.3,19.8,366.5,2.6,0.3,232,840,0,0,129.9,957.5,115.8,1411.5,7.6,88.3,578.6,904.3,5,7.8,0,0,0
2004,3,1,14,13193.7,1024,308.4,2515.6,9193.3,2730,3559.6,981.9,4543.1,1087,416,108.5,236.1,990.7,3046.4,21585.6,15205,9886.6,1539.6,1213.9,1968.3,509.8,694.4,260,26.1,26.1,0,1,49.5,1339.652264,1553.352422,756.8,19.6,58.1,131.3,329.7,1165.8,268,13.5,0,293.2,2335.667548,2895.674064,78.09085833,51,178.4,5.7,6,2868.932885,1783.184923,5494.513977,0,3277.399307,0,1368,8394.273888,139.3988273,0,1942.644634,13.8371,4858.050618,992.1039289,435,734,610.4263543,513.559902,258,550.2728847,967,2238.898256,58.17698009,512.5776054,857.4118066,214,7295.503506,1,2586.496494,1,314,6899.12465,287.06838,1,1843.022152,29.0086,3393.921599,1547.584675,150.4,3194,293.8,715.2822098,139,574.972258,288.1345827,3145,44.64935117,599,733.7764681,499,70,866.7,36.5,4.6,185.3,2.7,145.1,110.3,49.8,31.1,20.1,371.8,2.9,0.3,245.6,889.5,0,0,136.6,1006.7,150.3,1832,7.8,90.1,561,876.8,5.1,7.9,0,0,0
2004,3,1,15,13119,1031.2,313.2,2485.4,9109.9,2722.9,3558.7,978.2,4504.6,1075.6,408.1,107.5,233.1,997.2,2993.3,21281.4,15092.5,9783.8,1534.2,1209.9,1947.5,509.6,694.4,260,26.1,26.1,0,1,51.7,1483.001329,1351.752422,756.8,13.5,39.9,137.6,345.6,1165.8,268,17.4,0,306.5,1966.067548,2526.074064,103.8908583,51,186.4,7.4,7.8,2518.532885,1882.873664,6374.713977,0,2836.399307,0,1227.747821,7665.441851,208.3988273,0,1905.71386,9.6371,4289.250618,993.4647152,389.0050805,950.48,655.4,429,327,469.2728847,841,2600.698256,47.37698009,443.5776054,717.6118066,271,7308.410487,1,2547.989513,1,314,7463.499492,218.06838,1,1716.90992,24.8086,2825.121599,1303.384675,100,3194,196,501.0822098,139,493.972258,326.4097261,3145,52.8,599,723.7065217,499,61.6,761.8,36.5,4.6,144.7,2.1,140.9,107.1,45.5,28.4,17.9,332.5,1.7,0.2,258.3,935.4,0,0,137,1009.7,171.2,2086.2,8.6,99.8,545.8,853,3.5,5.4,0,0,98.7
2004,3,1,16,13101.4,1022.5,314.1,2445.9,8986.6,2698.9,3509.5,976,4455.9,1066.6,404.6,104.1,232.2,990.6,2955.7,21251,15108.3,9733.5,1554.6,1206.6,1933.3,509.4,694.4,260,26.1,26.1,0,1,51.7,1684.601329,1150.152422,756.8,18,53.4,140.2,352.1,1032,268,16.4,0,306.5,2322.628599,2156.474064,129.6908583,51,186.4,7,7.3,2712.587506,1887.856895,5494.513977,0,3277.399307,0,1368,7390,277.3988273,0,2016.713977,8,3720.450618,1018.128677,338.6050805,1317.68,753.2,537.5512466,396,463,715,2238.898256,43.6,512.5776054,755.0559292,328,6774.8,1,2493.304272,1,314,7965.656084,207,1,1424.70992,20.6086,2828.497499,1388.4,105.2573492,3194,196,643.2,139,412.972258,452.4097261,2783.2,63.6,588.5555556,798.6,499,87.4,1081.4,28.2,3.5,124.3,1.8,134.9,102.5,44.2,27.6,16.5,305.4,0.7,0.1,265.3,960.7,0,0,137.5,1013.3,171.8,2093.1,8.6,99.6,583.2,911.4,4.6,7.3,0,0,0
2004,3,1,17,13327.6,1015.9,312.5,2448.2,8928.3,2670.8,3477.8,981.5,4471.4,1074.5,409.8,104.5,238.6,963.1,2981.5,21736.4,15352.8,9888.2,1618.2,1221,1953,471.8,694.4,260,26.1,26.1,0,1,51.7,1483.001329,1350.7,756.8,5,14.9,115.6,290.3,1032,268,15.9,0,306.5,2692.228599,2476.3,155.4908583,51,186.4,6.8,7.1,2362.187506,1819.485644,5472.483758,0,2836.399307,0,1210.8,8686,346.3988273,0,1990.279841,12.2,3151.650618,1262.328677,384.6,1684.88,655.4,751.7512466,465,544,841,2196.00655,54.4,443.5776054,894.8559292,385,5894.6,1,2912.952259,1,314,8686,276,1,1132.50992,16.4086,3397.297499,1632.6,155.6573492,3194,196,857.4,139,473.1877538,578.4097261,2421.4,74.4,519.5555556,938.4,442,109.8,1358.2,13.7,1.7,108.6,1.6,125.9,95.7,48,30,14.8,274.6,0.5,0.1,262.4,950.2,0,0,136.6,1006.3,169.4,2064.4,8.6,99.4,583.2,911.4,1.3,2,0,0,0
2004,3,1,18,13866,1059.8,308.2,2637.9,9395.8,2692.4,3596.8,1001.9,4677.2,1140.3,439.1,113.4,262.4,956,3176.7,22840.6,15890.6,10436.3,1698.6,1275.1,2043.6,474.2,694.4,260,26.1,26.1,0,1,51.7,1281.401329,1552.3,756.8,0,0,136,341.5,1165.8,268,20.7,0,306.5,3061.828599,2845.9,181.2908583,51,186.4,8.8,9.2,2699,2169.885644,6352.683758,0,3277.399307,0,1053.6,9982,415.3988273,0,2282.479841,16.4,3720.450618,1506.528677,435,2052.08,753.2,965.9512466,534,625,967,2557.80655,65.2,374.5776054,1034.655929,442,6774.8,1,3353.952259,1,314,9982,345,1,1424.70992,20.6086,3966.097499,1876.8,206.0573492,3194,293.8,1071.6,208,554.1877538,704.4097261,2783.2,85.2,588.5555556,1078.2,499,117.5,1454.4,4.4,0.5,62.9,0.9,106.4,80.8,38,23.8,12.2,226.2,0,0,264.6,958.1,0,0,118.2,870.7,164.2,2000.9,7.4,85.3,568.3,888.2,0,0,0,0,0
2004,3,1,19,14516.2,1141.3,320,2820.8,9849.4,2746.2,3673.3,1002.9,4873.6,1198.4,465.6,124.7,281.4,998.7,3416.8,23563,16022.3,10914.3,1726.7,1320.7,2129,482.4,694.4,260,26.1,26.1,0,1,51.7,1483.001329,1753.9,756.8,0,0,179.8,451.5,1165.8,268,6.1,0,306.5,3215.5,3215.5,207.0908583,51,186.4,2.6,2.7,3049.4,2520.285644,6957.841709,0,3718.399307,0,896.4,11278,484.3988273,0,2539,20.6,3151.650618,1750.728677,435,2419.28,851,1180.151247,603,706,1093,2196.00655,76,443.5776054,1174.455929,499,7655,417.6838993,3794.952259,1,314,11278,414,1,1136.110771,24.8,4534.897499,2121,256.4573492,3194,196,1285.8,277,512.6658992,830.4097261,3145,96,519.5555556,1218,480.8225833,120.7,1493.9,2.1,0.3,42.6,0.6,99.7,75.8,27.3,17,5,92.1,0,0,266.1,963.6,0,0,121.2,892.8,161.3,1965.3,5.4,63,558.1,872.2,0,0,0,0,0
2004,3,1,20,14637.6,1137.8,330.9,2771.6,9758.3,2707.6,3600.1,982.5,4838.2,1179.5,465.2,125.9,278,997,3441.4,23455.2,15935.4,10857.5,1701.4,1310.5,2117.4,575.7,694.4,260,26.1,26.1,0,1,50.2,1281.401329,1658.032095,756.8,0,0,235.7,592.1,1165.8,268,0.8,0,297.2,3215.5,3215.5,181.2908583,51,180.8,0.4,0.4,2699,2870.685644,7499.548254,0,3277.399307,0,739.2,11278,415.3988273,0,2246.8,24.8,2582.850618,1994.928677,435,2786.48,814.6757377,1394.351247,603,706,1093,2557.80655,65.2,374.5776054,1218,499,7630.114612,1,3418.924911,1,369.4,11278,345,1,843.9107714,20.6,4953,2121,301.6,3194,196,1071.6,277,431.6658992,755,3133,96,450.5555556,1218,423.8225833,119.5,1479.4,7.9,1,44.5,0.6,92.2,70.1,19.9,12.4,1.1,20.3,0,0,274.4,993.6,0,0,141.5,1042.7,171.5,2089.9,4.8,55.3,545,851.8,0,0,0,0,0
2004,3,1,21,14372.5,1109.2,323.1,2647.9,9493.6,2621.7,3472.5,941.9,4662.5,1126.1,446.2,120.7,259.7,981.8,3370.7,22746,15652.1,10590.7,1635.7,1276.9,2034.4,760.8,694.4,260,26.1,26.1,0,1,50.2,1079.801329,1456.432095,756.8,0,0,298.5,749.7,1165.8,268,1.8,0,297.2,2845.9,2845.9,155.4908583,51,180.8,0.8,0.8,2406.407765,2525.701589,6619.348254,0,3718.399307,0,896.4,11278,346.3988273,0,2469.039334,20.6,3151.650618,1750.728677,399.4474598,2419.28,851,1331.372067,569.5493061,625,1046.226724,2373.675475,54.4,305.5776054,1078.2,470.65,6749.914612,1,3837,1,526.6,11278,276,1,750.0962122,16.4,4953,2121,251.2,3194,196,857.4,208,350.6658992,629,2771.2,85.2,381.5555556,1101.463326,366.8225833,114.8,1421,13.7,1.7,54.9,0.8,83.6,63.6,16.9,10.6,0.5,9.9,0,0,279.5,1012.1,0,0,164.5,1212,188.2,2293.2,4,46.5,534,834.5,0,0,0,0,0
2004,3,1,22,13755.2,1055.1,307.9,2429.1,9032.3,2482.6,3262,885.4,4371.7,1048.6,416.4,112.3,233.4,970.4,3193,21397.4,15165.4,10020.5,1514.3,1209.8,1890.1,1028.2,694.4,260,26.1,26.1,0,1,50.2,897.5024241,1254.832095,756.8,0,0,355.8,893.6,1032,268,3.4,0,297.2,2476.3,2476.3,129.6908583,51,180.8,1.4,1.5,2056.007765,2175.301589,7166.811419,0,3277.399307,0,1053.6,9982,277.3988273,0,2176.839334,16.4,3720.450618,1506.528677,349.0474598,2052.08,753.2,1117.172067,500.5493061,544,920.2267238,2165.078771,43.6,236.5776054,938.4,413.65,5869.714612,1,3396,1,471.2,11278,207,1,876.2,12.2,4384.2,1876.8,200.8,3194,293.8,643.2,139,269.6658992,503,2409.4,74.4,312.5555556,961.6633261,309.8225833,99.7,1233.9,14.1,1.8,55,0.8,74.7,56.8,15.2,9.5,0.6,10.3,0,0,277.7,1005.7,0.5,0,168.8,1243.6,193,2351.4,3.8,44.2,526.3,822.5,0,0,0,0,0
2004,3,1,23,12720.3,973.6,284.8,2136.3,8308,2272.6,2979.4,804.4,3954,937.2,369.6,100.2,204,879.6,3025,19595.9,14368.7,9169.7,1397.3,1129.7,1689.8,1130.9,694.4,260,26.1,26.1,0,1,50.2,1099.102424,1053.232095,756.8,0,0,407.5,1023.3,898.2,268,1.7,0,297.2,2106.7,2106.7,103.8908583,51,180.8,0.7,0.7,1914.86443,1824.901589,6286.611419,0,2836.399307,0,1210.8,8686,208.3988273,0,1939.385869,12.2,3151.650618,1262.328677,298.6474598,1684.88,655.4,902.9720665,431.5493061,463,794.2267238,1803.278771,32.8,305.5776054,798.6,356.65,4989.514612,1,2955,1,314,10345.09131,138,1,584,8,3815.4,1632.6,150.4,3194,196,429,139,188.6658992,377,2047.6,63.6,243.5555556,821.8633261,252.8225833,69.8,863.5,14.1,1.8,57,0.8,67.5,51.3,13.1,8.2,0.7,13.6,0,0,273.4,990.2,1.8,0,164.4,1211.1,198.3,2415.8,3.7,43.4,499.7,781,0,0,0,0,0
2004,3,1,24,11716.6,898.7,254.3,1880.8,7571.7,2087.5,2700.3,717.9,3558.9,840.3,332.5,89.7,176.8,863.9,2718.9,18111.5,13518.5,8541.2,1339.3,1065.4,1513.6,1227.3,694.4,260,26.1,26.1,0,0,50.1,897.5024241,851.632095,756.8,0,0,414,1039.6,764.4,268,2.8,0,296.6,1737.1,1737.1,78.09085833,51,180.4,1.2,1.2,1564.46443,1474.501589,5406.411419,0,2395.399307,0,1053.6,7390,139.3988273,0,1900.194185,8,2582.850618,1018.128677,248.2474598,1317.68,557.6,1117.172067,362.5493061,382,668.2267238,1441.478771,22,236.5776054,658.8,299.65,4109.314612,0,2519.023551,0,314,9898.382346,138,0,584,8,3246.6,1388.4,100,3194,196,429,139,162,251,1685.8,52.8,174.5555556,682.0633261,195.8225833,46.5,576,11,1.4,51.3,0.7,62.8,47.7,8.8,5.5,0.9,16.4,0,0,265.5,961.3,1.6,0,158.9,1171,203.8,2483.3,3,35,360.7,563.7,0,0,0,0,0
2004,3,2,1,12567.3,928,284.1,1812.1,7725,2559.9,2664,688.5,3562,893.8,360.6,90.4,237.1,969.4,2835.3,22215.3,14491.3,9395,1649.4,1088.2,1548.8,1612.2,694.4,260,23.1,23.1,0,0,50.1,695.9024241,650.032095,756.8,0,0,369.5,928,630.6,268,5.9,0,296.6,1367.5,1367.5,52.29085833,51,180.4,2.5,2.6,1214.06443,1124.101589,4526.211419,0,2251.965986,0,896.4,6094,138,0,1716.887547,8,3151.650618,773.928677,197.8474598,950.48,459.8,1331.372067,293.5493061,301,542.2267238,1295.257574,22,167.5776054,519,242.65,4989.514612,0,2960.023551,0,314,8602.382346,138,0,876.2,12.2,2677.8,1144.2,100,3069.760041,196,429,139,208.6098589,251,1324,42,138,542.2633261,138.8225833,26.7,330.8,10.1,1.3,53.9,0.8,60.8,46.2,5.6,3.5,1.5,27.4,0.2,0,256.4,928.4,0.7,0,159.3,1173.8,208.6,2541.4,2.4,27.4,180.4,281.9,0,0,0,0,0
2004,3,2,2,12344.4,893.1,261.7,1720.7,7381.4,2591.3,2523.7,646.2,3372,857.5,348.8,84.8,239.8,959.1,2748.8,21845,14166,9243.5,1641.5,1069.8,1468.8,1636.3,694.4,260,20.1,20.1,0,0,50.1,563.473019,448.432095,756.8,0,0,315.4,792.2,496.8,268,3.8,0,296.6,1354.532365,997.9,51,51,180.4,1.6,1.7,863.6644305,789.5648469,4468.41721,0,2692.965986,0,1053.6,4798,138,0,1771.890441,8,3720.450618,727.1064458,147.4474598,990.8,362,1347.317033,224.5493061,220,416.2267238,1657.057574,22,236.5776054,379.2,185.65,5282.89028,0,3401.023551,0,314,7556.757417,138,0,981.9565578,8,2109,900,100,3194,196,429,139,162,251,962.2,31.2,138,471.5267305,115,14.5,179.4,6,0.7,57.4,0.8,63.2,48.1,8.4,5.2,4,73.9,0.5,0.1,256.5,928.7,0,0,157.6,1161.4,213.8,2605.1,2.3,27.1,120.4,188.1,0,0,0,0,0
2004,3,2,3,12315.9,866,248.5,1688.9,7179.2,2565.5,2447,627.7,3299.7,838.3,338.4,81.3,241.8,950.2,2685.7,21785.3,14022.3,9200.3,1658.5,1067.1,1462.8,1629.2,694.4,260,17.1,17.1,0,1,50.1,765.073019,403.2,756.8,0,0,242,607.9,363,268,2.2,0,296.6,1724.132365,739.2,51,51,180.4,0.9,1,701,1139.964847,3588.21721,0,2828.604494,0,1076.597002,4798,138,0,1823.401799,8,4155.499176,887.7906262,100,1358,264.2,1338.897136,155.5493061,162,290.2267238,1563.603508,22,305.5776054,280,128.65,5280.99355,1,3167.21348,1,314,7377.295835,138,1,1063.26667,8,2109,655.8,100,3194,196,429,139,162,251,894.1008465,22,138,505.4867493,115,11.5,142.8,0.3,0,51.9,0.7,62.1,47.2,7.5,4.7,9.7,180.2,0.3,0,254,919.9,0,0,150.6,1109.6,211.1,2572.7,2.1,24.4,126.1,197.1,0,0,0,0,0
2004,3,2,4,12423.8,859.5,242.4,1686.1,7124,2535.8,2413,616.6,3267.4,840.5,338.5,79.7,248.9,953.6,2664.5,22030.8,14010.7,9205.1,1691.6,1070.5,1477.8,1641.8,694.4,260,14.1,14.1,0,1,41.9,947.5,403.2,756.8,0,0,178.9,449.3,339.4032621,268,0.6,0,248.2,2093.732365,739.2,51,51,151,0.2,0.3,701,1490.364847,3342.216941,0,2873.006679,0,919.3970022,6094,145,0,1794.309317,8,3586.699176,1010.668151,100,1725.2,302.4828786,1323.849941,139,162,251,1201.803508,22,374.5776054,280,115,5462.129702,1,2726.21348,1,352.2619566,6351.87867,138,1,1304.560796,8,2677.8,488,100,3194,283.9333333,429,139,162,251,1255.900847,22,141.5714286,529.0625046,115,13.5,167.5,0.1,0,43.6,0.6,63.8,48.5,6.2,3.9,13.8,255.8,0.1,0,255.4,924.6,0,0,143.5,1057.3,205.9,2509,1.8,21.1,201.4,314.8,0,0,0,0,0
2004,3,2,5,12894.5,858.1,241.2,1749.5,7302.5,2439.8,2455,636,3330.8,872.2,348.5,80.2,232.3,954.3,2731.2,22897.5,14080.2,9316,1781.4,1094,1513.2,1639.4,694.4,260,17.1,15.7,0,1,41.9,1149.1,604.8,756.8,0,0,150.8,378.7,473.2032621,401.8,0,0,248.2,2463.332365,1108.8,76.8,76.8,151,0,0,1051.4,1840.764847,4222.416941,0,2682.709985,0,1053.6,7390,214,0,1785.380944,8,3091.552819,1254.868151,100,2092.4,400.2828786,1109.649941,183.4835646,243,337,1563.603508,22,443.5776054,419.8,172,4732.390897,1,2285.21348,1,509.4619566,7390,207,1,1596.760796,8,3246.6,519.7031183,102.9714286,2826.8,381.7333333,468.6191022,208,243,377,1617.700847,22,210.5714286,537.9751207,172,15,186,0,0,30.3,0.4,64.5,49,4.2,2.6,16.6,308.6,0,0,250.3,906.3,0,0,137.5,1013.1,200.4,2442,1.6,18.3,322.8,504.4,0,0,0,0,0
2004,3,2,6,13929.1,889.3,248.7,1956.8,7933,2518.3,2625.2,690.8,3600.6,956.5,385,91.7,259.2,946,2983.6,25021.7,14471.1,9863.6,1974.8,1150.5,1684.3,1620.8,694.4,260,20.1,18.7,0,1,41.9,1350.7,806.4,756.8,0,0,134.3,337.2,607.0032621,535.6,0,0,248.2,2832.932365,1478.4,102.6,102.6,151,0,0,1401.8,2191.164847,5102.616941,0,2706.832668,0,1210.8,8686,283,0,2077.580944,12.2,3660.352819,1499.068151,150.4,2459.6,498.0828786,1252.960754,252.4835646,324,463,1925.403508,32.8,512.5776054,559.6,229,5612.590897,1,2726.21348,1,666.6619566,8686,276,1,1657.90032,10,3815.4,763.9031183,153.3714286,2826.8,479.5333333,682.8191022,277,324,503,1979.500847,32.8,279.5714286,549.2212065,229,17.9,221.7,0,0,15.3,0.2,65,49.4,3.3,2,17.5,325.2,0,0,243.4,881.4,0,0,135.1,995.8,194.9,2374.6,1.6,18.7,459.3,717.8,0,0,0,0,0
2004,3,2,7,15126.2,938.2,271.5,2291.7,8984.6,2795.3,3007.6,809.2,4112.5,1110.7,461.9,107.9,316.8,1041.6,3396.1,27881.7,15401.5,10764.8,2130.2,1258.2,1966.3,1470.3,694.4,260,23.1,21.7,0,176.9166932,41.9,1552.3,1008,756.8,0,0,130.6,327.9,740.8032621,669.4,0,0,248.2,3202.532365,1848,128.4,128.4,151,0,0,1752.2,2541.564847,5982.816941,0,2887.505337,0,1368,9982,352,0,2369.780944,16.4,4229.152819,1713.060949,200.8,2826.8,595.8828786,1467.160754,321.4835646,405,589,2287.203508,43.6,581.5776054,699.4,286,6492.790897,1,3167.21348,167.8,823.8619566,9982,345,101.2,1950.10032,14.2,4384.2,1008.103118,203.7714286,3194,577.3333333,897.0191022,346,405,629,2341.300847,43.6,348.5714286,689.0212065,286,21.8,270.1,0,0,8.4,0.1,65.5,49.8,2.8,1.7,14,259.9,0,0,246.8,893.8,0,0,115.3,849.6,193.7,2360,1.5,17.7,502.7,785.6,0,0,0,0,0
2004,3,2,8,15590.4,1022,308.8,2467.3,9379,2953.5,3269.5,917.5,4520.1,1175.5,521.3,121,336.8,1076.1,3703,29268.4,16647.5,11308.3,2112.8,1302.1,2102.6,1500.2,694.4,260,26.1,24.7,0,153.0677424,41.9,1753.9,1209.6,756.8,0,0,138.3,347.3,874.6032621,803.2,0,0,248.2,3215.5,2217.6,154.2,154.2,151,0,0,2102.6,2891.964847,6863.016941,0,3328.505337,0,1210.8,11278,421,0,2387.742596,20.6,3660.352819,1486.41571,251.2,3194,693.6828786,1681.360754,390.4835646,486,715,2626.142873,54.4,512.5776054,839.2,343,7305.618657,386.5483077,3608.21348,112.9,981.0619566,11278,414,101.2,2242.30032,18.4,4953,1252.303118,254.1714286,3194,675.1333333,1111.219102,415,486,755,2703.100847,54.4,417.5714286,743.5789783,343,26.4,326.4,0,0,5.1,0.1,66.3,50.4,1,0.6,7.1,132.1,0,0,230.4,834.3,0,0,92.1,679,191.2,2329.9,1.8,20.6,519.8,812.3,0,0,0,0,0
2004,3,2,9,15116.8,1068.5,327.8,2532.7,9563.4,3057.1,3443.3,975.8,4622,1195.7,528.2,121.5,337.8,1075.2,3654.5,29261.7,17082.7,11337.3,2067.6,1309,2105.1,1285.2,694.4,260,26.1,26.1,0,1,38.4,1552.3,1411.2,756.8,0,0,153.9,386.6,1008.403262,937,0,0,227.6,2893.476282,2587.2,180,180,138.4,0,0,1808.316276,3049.4,7127.780367,0,3769.505337,0,1053.6,11278,490,0,2229.877732,24.8,3091.552819,1242.21571,301.6,3194,662.6771214,1467.160754,459.4835646,567,841,2987.942873,65.2,443.5776054,979,343,7655,1,3222.882303,1,1138.261957,10845.91014,345,1,2170.503026,14.2,4953,1022.334122,203.7714286,3194,772.9333333,897.0191022,484,510.1799927,881,3064.900847,43.6,486.5714286,603.7789783,400,33.6,415.3,0,0,3,0,64.7,49.2,0.4,0.3,3.6,66.4,0,0,228.6,827.9,0,0,85,626.2,189.8,2312.9,1.9,22.4,536.3,838.2,0,0,0,0,0
